English,URL
lottery,https://www.oxfordlearnersdictionaries.com/definition/english/lottery
low,https://www.oxfordlearnersdictionaries.com/definition/english/low_3
lower,https://www.oxfordlearnersdictionaries.com/definition/english/lower1_1
loyal,https://www.oxfordlearnersdictionaries.com/definition/english/loyal
lung,https://www.oxfordlearnersdictionaries.com/definition/english/lung
lyric,https://www.oxfordlearnersdictionaries.com/definition/english/lyric_1
magnificent,https://www.oxfordlearnersdictionaries.com/definition/english/magnificent
maintain,https://www.oxfordlearnersdictionaries.com/definition/english/maintain
majority,https://www.oxfordlearnersdictionaries.com/definition/english/majority
make,https://www.oxfordlearnersdictionaries.com/definition/english/make_2
make-up,https://www.oxfordlearnersdictionaries.com/definition/english/make-up_2
making,https://www.oxfordlearnersdictionaries.com/definition/english/making
manufacture,https://www.oxfordlearnersdictionaries.com/definition/english/manufacture_1
manufacturing,https://www.oxfordlearnersdictionaries.com/definition/english/manufacturing
map,https://www.oxfordlearnersdictionaries.com/definition/english/map_2
marathon,https://www.oxfordlearnersdictionaries.com/definition/english/marathon_2
margin,https://www.oxfordlearnersdictionaries.com/definition/english/margin
marker,https://www.oxfordlearnersdictionaries.com/definition/english/marker
martial,https://www.oxfordlearnersdictionaries.com/definition/english/martial
mass,https://www.oxfordlearnersdictionaries.com/definition/english/mass_2
mass,https://www.oxfordlearnersdictionaries.com/definition/english/mass_1
massive,https://www.oxfordlearnersdictionaries.com/definition/english/massive
master,https://www.oxfordlearnersdictionaries.com/definition/english/master_1
master,https://www.oxfordlearnersdictionaries.com/definition/english/master_2
matching,https://www.oxfordlearnersdictionaries.com/definition/english/matching
mate,https://www.oxfordlearnersdictionaries.com/definition/english/mate_1
mate,https://www.oxfordlearnersdictionaries.com/definition/english/mate_2
material,https://www.oxfordlearnersdictionaries.com/definition/english/material_2
maximum,https://www.oxfordlearnersdictionaries.com/definition/english/maximum_2
maximum,https://www.oxfordlearnersdictionaries.com/definition/english/maximum_3
mayor,https://www.oxfordlearnersdictionaries.com/definition/english/mayor
means,https://www.oxfordlearnersdictionaries.com/definition/english/means
measurement,https://www.oxfordlearnersdictionaries.com/definition/english/measurement
mechanic,https://www.oxfordlearnersdictionaries.com/definition/english/mechanic
mechanical,https://www.oxfordlearnersdictionaries.com/definition/english/mechanical
mechanism,https://www.oxfordlearnersdictionaries.com/definition/english/mechanism
medal,https://www.oxfordlearnersdictionaries.com/definition/english/medal_1
medication,https://www.oxfordlearnersdictionaries.com/definition/english/medication
medium,https://www.oxfordlearnersdictionaries.com/definition/english/medium_2
melt,https://www.oxfordlearnersdictionaries.com/definition/english/melt
membership,https://www.oxfordlearnersdictionaries.com/definition/english/membership
memorable,https://www.oxfordlearnersdictionaries.com/definition/english/memorable
metaphor,https://www.oxfordlearnersdictionaries.com/definition/english/metaphor
military,https://www.oxfordlearnersdictionaries.com/definition/english/military_1
military,https://www.oxfordlearnersdictionaries.com/definition/english/military_2
miner,https://www.oxfordlearnersdictionaries.com/definition/english/miner
mineral,https://www.oxfordlearnersdictionaries.com/definition/english/mineral
minimum,https://www.oxfordlearnersdictionaries.com/definition/english/minimum_2
minimum,https://www.oxfordlearnersdictionaries.com/definition/english/minimum_3
minister,https://www.oxfordlearnersdictionaries.com/definition/english/minister_1
minor,https://www.oxfordlearnersdictionaries.com/definition/english/minor_1
minority,https://www.oxfordlearnersdictionaries.com/definition/english/minority
miserable,https://www.oxfordlearnersdictionaries.com/definition/english/miserable
mission,https://www.oxfordlearnersdictionaries.com/definition/english/impossible
mistake,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_2
mixed,https://www.oxfordlearnersdictionaries.com/definition/english/mixed
mode,https://www.oxfordlearnersdictionaries.com/definition/english/mode
model,https://www.oxfordlearnersdictionaries.com/definition/english/model_2
modest,https://www.oxfordlearnersdictionaries.com/definition/english/modest
modify,https://www.oxfordlearnersdictionaries.com/definition/english/modify
monitor,https://www.oxfordlearnersdictionaries.com/definition/english/monitor_1
monitor,https://www.oxfordlearnersdictionaries.com/definition/english/monitor_2
monster,https://www.oxfordlearnersdictionaries.com/definition/english/monster_1
monthly,https://www.oxfordlearnersdictionaries.com/definition/english/monthly_1
monument,https://www.oxfordlearnersdictionaries.com/definition/english/monument
moral,https://www.oxfordlearnersdictionaries.com/definition/english/moral_1
moral,https://www.oxfordlearnersdictionaries.com/definition/english/moral_2
moreover,https://www.oxfordlearnersdictionaries.com/definition/english/moreover
mortgage,https://www.oxfordlearnersdictionaries.com/definition/english/mortgage_1
mosque,https://www.oxfordlearnersdictionaries.com/definition/english/mosque
motion,https://www.oxfordlearnersdictionaries.com/definition/english/motion_1
motivate,https://www.oxfordlearnersdictionaries.com/definition/english/motivate
motivation,https://www.oxfordlearnersdictionaries.com/definition/english/motivation
motor,https://www.oxfordlearnersdictionaries.com/definition/english/motor_2
motor,https://www.oxfordlearnersdictionaries.com/definition/english/motor_1
mount,https://www.oxfordlearnersdictionaries.com/definition/english/mount_1
moving,https://www.oxfordlearnersdictionaries.com/definition/english/moving
multiple,https://www.oxfordlearnersdictionaries.com/definition/english/multiple_1
multiply,https://www.oxfordlearnersdictionaries.com/definition/english/multiply
mysterious,https://www.oxfordlearnersdictionaries.com/definition/english/mysterious
myth,https://www.oxfordlearnersdictionaries.com/definition/english/myth
naked,https://www.oxfordlearnersdictionaries.com/definition/english/naked
narrow,https://www.oxfordlearnersdictionaries.com/definition/english/narrow_2
nasty,https://www.oxfordlearnersdictionaries.com/definition/english/nasty
national,https://www.oxfordlearnersdictionaries.com/definition/english/national_2
navigation,https://www.oxfordlearnersdictionaries.com/definition/english/navigation
nearby,https://www.oxfordlearnersdictionaries.com/definition/english/nearby_1
nearby,https://www.oxfordlearnersdictionaries.com/definition/english/nearby_2
neat,https://www.oxfordlearnersdictionaries.com/definition/english/neat
necessity,https://www.oxfordlearnersdictionaries.com/definition/english/necessity
negative,https://www.oxfordlearnersdictionaries.com/definition/english/negative_2
negotiate,https://www.oxfordlearnersdictionaries.com/definition/english/negotiate
negotiation,https://www.oxfordlearnersdictionaries.com/definition/english/negotiation
nerve,https://www.oxfordlearnersdictionaries.com/definition/english/nerve_1
neutral,https://www.oxfordlearnersdictionaries.com/definition/english/neutral_1
nevertheless,https://www.oxfordlearnersdictionaries.com/definition/english/nevertheless
newly,https://www.oxfordlearnersdictionaries.com/definition/english/newly
nightmare,https://www.oxfordlearnersdictionaries.com/definition/english/nightmare
norm,https://www.oxfordlearnersdictionaries.com/definition/english/norm_1
notebook,https://www.oxfordlearnersdictionaries.com/definition/english/notebook
notion,https://www.oxfordlearnersdictionaries.com/definition/english/notion
novelist,https://www.oxfordlearnersdictionaries.com/definition/english/novelist
nowadays,https://www.oxfordlearnersdictionaries.com/definition/english/nowadays
numerous,https://www.oxfordlearnersdictionaries.com/definition/english/numerous
nursing,https://www.oxfordlearnersdictionaries.com/definition/english/nursing
nutrition,https://www.oxfordlearnersdictionaries.com/definition/english/nutrition
obesity,https://www.oxfordlearnersdictionaries.com/definition/english/obesity
obey,https://www.oxfordlearnersdictionaries.com/definition/english/obey
object,https://www.oxfordlearnersdictionaries.com/definition/english/object_2
objective,https://www.oxfordlearnersdictionaries.com/definition/english/objective_2
objective,https://www.oxfordlearnersdictionaries.com/definition/english/objective_1
obligation,https://www.oxfordlearnersdictionaries.com/definition/english/obligation
observation,https://www.oxfordlearnersdictionaries.com/definition/english/observation
observe,https://www.oxfordlearnersdictionaries.com/definition/english/observe
observer,https://www.oxfordlearnersdictionaries.com/definition/english/observer
obstacle,https://www.oxfordlearnersdictionaries.com/definition/english/obstacle
obtain,https://www.oxfordlearnersdictionaries.com/definition/english/obtain
occasionally,https://www.oxfordlearnersdictionaries.com/definition/english/occasionally
occupation,https://www.oxfordlearnersdictionaries.com/definition/english/occupation
occupy,https://www.oxfordlearnersdictionaries.com/definition/english/occupy
offence,https://www.oxfordlearnersdictionaries.com/definition/english/offence
offend,https://www.oxfordlearnersdictionaries.com/definition/english/offend
offender,https://www.oxfordlearnersdictionaries.com/definition/english/offender
offensive,https://www.oxfordlearnersdictionaries.com/definition/english/offensive_1
official,https://www.oxfordlearnersdictionaries.com/definition/english/official_2
ongoing,https://www.oxfordlearnersdictionaries.com/definition/english/ongoing
opening,https://www.oxfordlearnersdictionaries.com/definition/english/opening_1
openly,https://www.oxfordlearnersdictionaries.com/definition/english/openly
opera,https://www.oxfordlearnersdictionaries.com/definition/english/opera
operate,https://www.oxfordlearnersdictionaries.com/definition/english/operate
operator,https://www.oxfordlearnersdictionaries.com/definition/english/operator
opponent,https://www.oxfordlearnersdictionaries.com/definition/english/opponent
oppose,https://www.oxfordlearnersdictionaries.com/definition/english/oppose
opposed,https://www.oxfordlearnersdictionaries.com/definition/english/opposed
opposition,https://www.oxfordlearnersdictionaries.com/definition/english/opposition
optimistic,https://www.oxfordlearnersdictionaries.com/definition/english/optimistic
orchestra,https://www.oxfordlearnersdictionaries.com/definition/english/orchestra
organ,https://www.oxfordlearnersdictionaries.com/definition/english/organ
organic,https://www.oxfordlearnersdictionaries.com/definition/english/organic
origin,https://www.oxfordlearnersdictionaries.com/definition/english/origin
otherwise,https://www.oxfordlearnersdictionaries.com/definition/english/otherwise
outcome,https://www.oxfordlearnersdictionaries.com/definition/english/outcome
outer,https://www.oxfordlearnersdictionaries.com/definition/english/outer
outfit,https://www.oxfordlearnersdictionaries.com/definition/english/outfit_1
outline,https://www.oxfordlearnersdictionaries.com/definition/english/outline_2
outline,https://www.oxfordlearnersdictionaries.com/definition/english/outline_1
output,https://www.oxfordlearnersdictionaries.com/definition/english/output_1
outstanding,https://www.oxfordlearnersdictionaries.com/definition/english/outstanding
overall,https://www.oxfordlearnersdictionaries.com/definition/english/overall_1
overall,https://www.oxfordlearnersdictionaries.com/definition/english/overall_2
overcome,https://www.oxfordlearnersdictionaries.com/definition/english/overcome
overnight,https://www.oxfordlearnersdictionaries.com/definition/english/overnight_1
overseas,https://www.oxfordlearnersdictionaries.com/definition/english/overseas_1
overseas,https://www.oxfordlearnersdictionaries.com/definition/english/overseas_2
owe,https://www.oxfordlearnersdictionaries.com/definition/english/owe
ownership,https://www.oxfordlearnersdictionaries.com/definition/english/ownership
oxygen,https://www.oxfordlearnersdictionaries.com/definition/english/oxygen_1
pace,https://www.oxfordlearnersdictionaries.com/definition/english/pace1
pace,https://www.oxfordlearnersdictionaries.com/definition/english/pace_1
package,https://www.oxfordlearnersdictionaries.com/definition/english/package_2
packet,https://www.oxfordlearnersdictionaries.com/definition/english/packet
palm,https://www.oxfordlearnersdictionaries.com/definition/english/palm_1
panel,https://www.oxfordlearnersdictionaries.com/definition/english/panel_1
panic,https://www.oxfordlearnersdictionaries.com/definition/english/panic_1
parade,https://www.oxfordlearnersdictionaries.com/definition/english/parade_1
parallel,https://www.oxfordlearnersdictionaries.com/definition/english/parallel_1
parallel,https://www.oxfordlearnersdictionaries.com/definition/english/parallel_3
parliament,https://www.oxfordlearnersdictionaries.com/definition/english/parliament
part-time,https://www.oxfordlearnersdictionaries.com/definition/english/part-time
participant,https://www.oxfordlearnersdictionaries.com/definition/english/participant
participation,https://www.oxfordlearnersdictionaries.com/definition/english/participation
partly,https://www.oxfordlearnersdictionaries.com/definition/english/partly
partnership,https://www.oxfordlearnersdictionaries.com/definition/english/partnership
passage,https://www.oxfordlearnersdictionaries.com/definition/english/passage
passionate,https://www.oxfordlearnersdictionaries.com/definition/english/passionate
password,https://www.oxfordlearnersdictionaries.com/definition/english/password
patience,https://www.oxfordlearnersdictionaries.com/definition/english/patience
patient,https://www.oxfordlearnersdictionaries.com/definition/english/patient_2
pause,https://www.oxfordlearnersdictionaries.com/definition/english/pause_2
pause,https://www.oxfordlearnersdictionaries.com/definition/english/pause_1
peer,https://www.oxfordlearnersdictionaries.com/definition/english/peer_1
penalty,https://www.oxfordlearnersdictionaries.com/definition/english/penalty
pension,https://www.oxfordlearnersdictionaries.com/definition/english/pension1_1#pension1_sng_1
perceive,https://www.oxfordlearnersdictionaries.com/definition/english/perceive
perception,https://www.oxfordlearnersdictionaries.com/definition/english/perception
permanent,https://www.oxfordlearnersdictionaries.com/definition/english/permanent_1
permanently,https://www.oxfordlearnersdictionaries.com/definition/english/permanently
permit,https://www.oxfordlearnersdictionaries.com/definition/english/permit_2
permit,https://www.oxfordlearnersdictionaries.com/definition/english/permit_1
perspective,https://www.oxfordlearnersdictionaries.com/definition/english/perspective
phase,https://www.oxfordlearnersdictionaries.com/definition/english/phase_1
phenomenon,https://www.oxfordlearnersdictionaries.com/definition/english/phenomenon
philosophy,https://www.oxfordlearnersdictionaries.com/definition/english/philosophy
pick,https://www.oxfordlearnersdictionaries.com/definition/english/pick_2
picture,https://www.oxfordlearnersdictionaries.com/definition/english/picture_2
pile,https://www.oxfordlearnersdictionaries.com/definition/english/pile_1
pile,https://www.oxfordlearnersdictionaries.com/definition/english/pile_2
pill,https://www.oxfordlearnersdictionaries.com/definition/english/pill_1
pitch,https://www.oxfordlearnersdictionaries.com/definition/english/pitch_1
pity,https://www.oxfordlearnersdictionaries.com/definition/english/pity_1
placement,https://www.oxfordlearnersdictionaries.com/definition/english/placement
plain,https://www.oxfordlearnersdictionaries.com/definition/english/plain_1
plot,https://www.oxfordlearnersdictionaries.com/definition/english/plot_2
plus,https://www.oxfordlearnersdictionaries.com/definition/english/plus1_2
plus,https://www.oxfordlearnersdictionaries.com/definition/english/plus1_4
plus,https://www.oxfordlearnersdictionaries.com/definition/english/plus1_3
pointed,https://www.oxfordlearnersdictionaries.com/definition/english/pointed
popularity,https://www.oxfordlearnersdictionaries.com/definition/english/popularity
portion,https://www.oxfordlearnersdictionaries.com/definition/english/portion_1
pose,https://www.oxfordlearnersdictionaries.com/definition/english/pose_1
position,https://www.oxfordlearnersdictionaries.com/definition/english/position_2
positive,https://www.oxfordlearnersdictionaries.com/definition/english/positive_2
possess,https://www.oxfordlearnersdictionaries.com/definition/english/possess
potential,https://www.oxfordlearnersdictionaries.com/definition/english/potential_1
potential,https://www.oxfordlearnersdictionaries.com/definition/english/potential_2
potentially,https://www.oxfordlearnersdictionaries.com/definition/english/potentially
power,https://www.oxfordlearnersdictionaries.com/definition/english/power_2
praise,https://www.oxfordlearnersdictionaries.com/definition/english/praise_1
praise,https://www.oxfordlearnersdictionaries.com/definition/english/praise_2
precede,https://www.oxfordlearnersdictionaries.com/definition/english/precede
precious,https://www.oxfordlearnersdictionaries.com/definition/english/precious_1
precise,https://www.oxfordlearnersdictionaries.com/definition/english/precise
precisely,https://www.oxfordlearnersdictionaries.com/definition/english/precisely
predictable,https://www.oxfordlearnersdictionaries.com/definition/english/predictable
preference,https://www.oxfordlearnersdictionaries.com/definition/english/preference
pregnant,https://www.oxfordlearnersdictionaries.com/definition/english/pregnant
preparation,https://www.oxfordlearnersdictionaries.com/definition/english/preparation
presence,https://www.oxfordlearnersdictionaries.com/definition/english/presence
preserve,https://www.oxfordlearnersdictionaries.com/definition/english/preserve_1
price,https://www.oxfordlearnersdictionaries.com/definition/english/price_2
pride,https://www.oxfordlearnersdictionaries.com/definition/english/pride_1
primarily,https://www.oxfordlearnersdictionaries.com/definition/english/primarily
prime,https://www.oxfordlearnersdictionaries.com/definition/english/prime_1
principal,https://www.oxfordlearnersdictionaries.com/definition/english/principal_1
principle,https://www.oxfordlearnersdictionaries.com/definition/english/principle
print,https://www.oxfordlearnersdictionaries.com/definition/english/print_2
prior,https://www.oxfordlearnersdictionaries.com/definition/english/prior_1
priority,https://www.oxfordlearnersdictionaries.com/definition/english/priority
privacy,https://www.oxfordlearnersdictionaries.com/definition/english/privacy
probability,https://www.oxfordlearnersdictionaries.com/definition/english/probability
probable,https://www.oxfordlearnersdictionaries.com/definition/english/probable_1
procedure,https://www.oxfordlearnersdictionaries.com/definition/english/procedure
proceed,https://www.oxfordlearnersdictionaries.com/definition/english/proceed
process,https://www.oxfordlearnersdictionaries.com/definition/english/process1_2#process_hm1_sng_4
produce,https://www.oxfordlearnersdictionaries.com/definition/english/produce_2
professional,https://www.oxfordlearnersdictionaries.com/definition/english/professional_2
programming,https://www.oxfordlearnersdictionaries.com/definition/english/programming
progress,https://www.oxfordlearnersdictionaries.com/definition/english/progress_2
progressive,https://www.oxfordlearnersdictionaries.com/definition/english/progressive_1
prohibit,https://www.oxfordlearnersdictionaries.com/definition/english/prohibit
project,https://www.oxfordlearnersdictionaries.com/definition/english/project_2
promising,https://www.oxfordlearnersdictionaries.com/definition/english/promising
promotion,https://www.oxfordlearnersdictionaries.com/definition/english/promotion
prompt,https://www.oxfordlearnersdictionaries.com/definition/english/prompt_1
proof,https://www.oxfordlearnersdictionaries.com/definition/english/proof_1
proportion,https://www.oxfordlearnersdictionaries.com/definition/english/proportion
proposal,https://www.oxfordlearnersdictionaries.com/definition/english/proposal
propose,https://www.oxfordlearnersdictionaries.com/definition/english/propose
prospect,https://www.oxfordlearnersdictionaries.com/definition/english/prospect_1
protection,https://www.oxfordlearnersdictionaries.com/definition/english/protection
protein,https://www.oxfordlearnersdictionaries.com/definition/english/protein
protester,https://www.oxfordlearnersdictionaries.com/definition/english/protester
psychological,https://www.oxfordlearnersdictionaries.com/definition/english/psychological
psychologist,https://www.oxfordlearnersdictionaries.com/definition/english/psychologist
psychology,https://www.oxfordlearnersdictionaries.com/definition/english/psychology
publication,https://www.oxfordlearnersdictionaries.com/definition/english/publication
publicity,https://www.oxfordlearnersdictionaries.com/definition/english/publicity
publishing,https://www.oxfordlearnersdictionaries.com/definition/english/publishing
punk,https://www.oxfordlearnersdictionaries.com/definition/english/punk
pupil,https://www.oxfordlearnersdictionaries.com/definition/english/pupil
purchase,https://www.oxfordlearnersdictionaries.com/definition/english/purchase_2
purchase,https://www.oxfordlearnersdictionaries.com/definition/english/purchase_1
pure,https://www.oxfordlearnersdictionaries.com/definition/english/pure
purely,https://www.oxfordlearnersdictionaries.com/definition/english/purely
pursue,https://www.oxfordlearnersdictionaries.com/definition/english/pursue
pursuit,https://www.oxfordlearnersdictionaries.com/definition/english/pursuit
puzzle,https://www.oxfordlearnersdictionaries.com/definition/english/puzzle_1
questionnaire,https://www.oxfordlearnersdictionaries.com/definition/english/questionnaire
racial,https://www.oxfordlearnersdictionaries.com/definition/english/racial
racism,https://www.oxfordlearnersdictionaries.com/definition/english/racism
racist,https://www.oxfordlearnersdictionaries.com/definition/english/racist_1
racist,https://www.oxfordlearnersdictionaries.com/definition/english/racist_2
radiation,https://www.oxfordlearnersdictionaries.com/definition/english/radiation
rail,https://www.oxfordlearnersdictionaries.com/definition/english/rail_1
random,https://www.oxfordlearnersdictionaries.com/definition/english/random_1
range,https://www.oxfordlearnersdictionaries.com/definition/english/range_2
rank,https://www.oxfordlearnersdictionaries.com/definition/english/rank_1
rank,https://www.oxfordlearnersdictionaries.com/definition/english/rank_2
rapid,https://www.oxfordlearnersdictionaries.com/definition/english/rapid
rapidly,https://www.oxfordlearnersdictionaries.com/definition/english/rapidly
rat,https://www.oxfordlearnersdictionaries.com/definition/english/rat_1
rate,https://www.oxfordlearnersdictionaries.com/definition/english/rate_2
rating,https://www.oxfordlearnersdictionaries.com/definition/english/rating
raw,https://www.oxfordlearnersdictionaries.com/definition/english/raw_1
reach,https://www.oxfordlearnersdictionaries.com/definition/english/reach_2
realistic,https://www.oxfordlearnersdictionaries.com/definition/english/realistic
reasonable,https://www.oxfordlearnersdictionaries.com/definition/english/reasonable
reasonably,https://www.oxfordlearnersdictionaries.com/definition/english/reasonably
rebuild,https://www.oxfordlearnersdictionaries.com/definition/english/rebuild
recall,https://www.oxfordlearnersdictionaries.com/definition/english/recall_1
receiver,https://www.oxfordlearnersdictionaries.com/definition/english/receiver
recession,https://www.oxfordlearnersdictionaries.com/definition/english/recession
reckon,https://www.oxfordlearnersdictionaries.com/definition/english/reckon
recognition,https://www.oxfordlearnersdictionaries.com/definition/english/recognition
recover,https://www.oxfordlearnersdictionaries.com/definition/english/recover
recovery,https://www.oxfordlearnersdictionaries.com/definition/english/recovery
recruit,https://www.oxfordlearnersdictionaries.com/definition/english/recruit_2
recruit,https://www.oxfordlearnersdictionaries.com/definition/english/recruit_1
recruitment,https://www.oxfordlearnersdictionaries.com/definition/english/recruitment
reduction,https://www.oxfordlearnersdictionaries.com/definition/english/reduction
referee,https://www.oxfordlearnersdictionaries.com/definition/english/referee_1
refugee,https://www.oxfordlearnersdictionaries.com/definition/english/refugee
regard,https://www.oxfordlearnersdictionaries.com/definition/english/regard_2
regard,https://www.oxfordlearnersdictionaries.com/definition/english/regard_1
regional,https://www.oxfordlearnersdictionaries.com/definition/english/regional
register,https://www.oxfordlearnersdictionaries.com/definition/english/register_2
register,https://www.oxfordlearnersdictionaries.com/definition/english/register_1
registration,https://www.oxfordlearnersdictionaries.com/definition/english/registration
regret,https://www.oxfordlearnersdictionaries.com/definition/english/regret_2
regret,https://www.oxfordlearnersdictionaries.com/definition/english/regret_1
regulate,https://www.oxfordlearnersdictionaries.com/definition/english/regulate
regulation,https://www.oxfordlearnersdictionaries.com/definition/english/regulation_1
reinforce,https://www.oxfordlearnersdictionaries.com/definition/english/reinforce
relatively,https://www.oxfordlearnersdictionaries.com/definition/english/relatively
relevant,https://www.oxfordlearnersdictionaries.com/definition/english/relevant
relief,https://www.oxfordlearnersdictionaries.com/definition/english/relief
relieve,https://www.oxfordlearnersdictionaries.com/definition/english/relieve
relieved,https://www.oxfordlearnersdictionaries.com/definition/english/relieved
rely,https://www.oxfordlearnersdictionaries.com/definition/english/rely
remark,https://www.oxfordlearnersdictionaries.com/definition/english/remark_1
remark,https://www.oxfordlearnersdictionaries.com/definition/english/remark_2
remarkable,https://www.oxfordlearnersdictionaries.com/definition/english/remarkable
remarkably,https://www.oxfordlearnersdictionaries.com/definition/english/remarkably
reporting,https://www.oxfordlearnersdictionaries.com/definition/english/reporting
representative,https://www.oxfordlearnersdictionaries.com/definition/english/representative_2
representative,https://www.oxfordlearnersdictionaries.com/definition/english/representative_1
reputation,https://www.oxfordlearnersdictionaries.com/definition/english/reputation
requirement,https://www.oxfordlearnersdictionaries.com/definition/english/requirement
rescue,https://www.oxfordlearnersdictionaries.com/definition/english/rescue_2
rescue,https://www.oxfordlearnersdictionaries.com/definition/english/rescue_1
reserve,https://www.oxfordlearnersdictionaries.com/definition/english/reserve_1
reserve,https://www.oxfordlearnersdictionaries.com/definition/english/reserve_2
resident,https://www.oxfordlearnersdictionaries.com/definition/english/resident_2
resident,https://www.oxfordlearnersdictionaries.com/definition/english/resident_1
resign,https://www.oxfordlearnersdictionaries.com/definition/english/resign
resist,https://www.oxfordlearnersdictionaries.com/definition/english/resist
resolution,https://www.oxfordlearnersdictionaries.com/definition/english/resolution
resolve,https://www.oxfordlearnersdictionaries.com/definition/english/resolve_1
resort,https://www.oxfordlearnersdictionaries.com/definition/english/resort_1
restore,https://www.oxfordlearnersdictionaries.com/definition/english/restore
restrict,https://www.oxfordlearnersdictionaries.com/definition/english/restrict
restriction,https://www.oxfordlearnersdictionaries.com/definition/english/restriction
retail,https://www.oxfordlearnersdictionaries.com/definition/english/retail1_1
retain,https://www.oxfordlearnersdictionaries.com/definition/english/retain
retirement,https://www.oxfordlearnersdictionaries.com/definition/english/retirement
reveal,https://www.oxfordlearnersdictionaries.com/definition/english/reveal_1
revenue,https://www.oxfordlearnersdictionaries.com/definition/english/revenue
revision,https://www.oxfordlearnersdictionaries.com/definition/english/revision
revolution,https://www.oxfordlearnersdictionaries.com/definition/english/revolution
reward,https://www.oxfordlearnersdictionaries.com/definition/english/reward_1
reward,https://www.oxfordlearnersdictionaries.com/definition/english/reward_2
rhythm,https://www.oxfordlearnersdictionaries.com/definition/english/rhythm
rid,https://www.oxfordlearnersdictionaries.com/definition/english/rid
ridiculous,https://www.oxfordlearnersdictionaries.com/definition/english/ridiculous
risky,https://www.oxfordlearnersdictionaries.com/definition/english/risky
rival,https://www.oxfordlearnersdictionaries.com/definition/english/rival_2
rival,https://www.oxfordlearnersdictionaries.com/definition/english/rival_1
rob,https://www.oxfordlearnersdictionaries.com/definition/english/rob_1
robbery,https://www.oxfordlearnersdictionaries.com/definition/english/robbery
rocket,https://www.oxfordlearnersdictionaries.com/definition/english/rocket_1
romance,https://www.oxfordlearnersdictionaries.com/definition/english/romance_1
root,https://www.oxfordlearnersdictionaries.com/definition/english/root_1
rose,https://www.oxfordlearnersdictionaries.com/definition/english/rose_1
roughly,https://www.oxfordlearnersdictionaries.com/definition/english/roughly
round,https://www.oxfordlearnersdictionaries.com/definition/english/round_4
routine,https://www.oxfordlearnersdictionaries.com/definition/english/routine_2
rub,https://www.oxfordlearnersdictionaries.com/definition/english/rub_1
rubber,https://www.oxfordlearnersdictionaries.com/definition/english/rubber_2
rubber,https://www.oxfordlearnersdictionaries.com/definition/english/rubber_1
ruin,https://www.oxfordlearnersdictionaries.com/definition/english/ruin_2
ruin,https://www.oxfordlearnersdictionaries.com/definition/english/ruin_1
rural,https://www.oxfordlearnersdictionaries.com/definition/english/rural
rush,https://www.oxfordlearnersdictionaries.com/definition/english/rush_2
rush,https://www.oxfordlearnersdictionaries.com/definition/english/rush_1
sample,https://www.oxfordlearnersdictionaries.com/definition/english/sample_2
satellite,https://www.oxfordlearnersdictionaries.com/definition/english/satellite
satisfaction,https://www.oxfordlearnersdictionaries.com/definition/english/satisfaction
satisfied,https://www.oxfordlearnersdictionaries.com/definition/english/satisfied
satisfy,https://www.oxfordlearnersdictionaries.com/definition/english/satisfy
saving,https://www.oxfordlearnersdictionaries.com/definition/english/saving
scale,https://www.oxfordlearnersdictionaries.com/definition/english/scale_1
scandal,https://www.oxfordlearnersdictionaries.com/definition/english/scandal
scare,https://www.oxfordlearnersdictionaries.com/definition/english/scare_2
scare,https://www.oxfordlearnersdictionaries.com/definition/english/scare_1
scenario,https://www.oxfordlearnersdictionaries.com/definition/english/scenario
schedule,https://www.oxfordlearnersdictionaries.com/definition/english/schedule_2
scheme,https://www.oxfordlearnersdictionaries.com/definition/english/scheme_1
scholar,https://www.oxfordlearnersdictionaries.com/definition/english/scholar
scholarship,https://www.oxfordlearnersdictionaries.com/definition/english/scholarship
scratch,https://www.oxfordlearnersdictionaries.com/definition/english/scratch_2
scratch,https://www.oxfordlearnersdictionaries.com/definition/english/scratch_1
scream,https://www.oxfordlearnersdictionaries.com/definition/english/scream_2
scream,https://www.oxfordlearnersdictionaries.com/definition/english/scream_1
screen,https://www.oxfordlearnersdictionaries.com/definition/english/screen_2
screening,https://www.oxfordlearnersdictionaries.com/definition/english/screening
seat,https://www.oxfordlearnersdictionaries.com/definition/english/seat_2
sector,https://www.oxfordlearnersdictionaries.com/definition/english/sector
secure,https://www.oxfordlearnersdictionaries.com/definition/english/secure_2
secure,https://www.oxfordlearnersdictionaries.com/definition/english/secure_1
seek,https://www.oxfordlearnersdictionaries.com/definition/english/seek
seeker,https://www.oxfordlearnersdictionaries.com/definition/english/seeker
select,https://www.oxfordlearnersdictionaries.com/definition/english/select_1
selection,https://www.oxfordlearnersdictionaries.com/definition/english/selection
self,https://www.oxfordlearnersdictionaries.com/definition/english/self_1
seminar,https://www.oxfordlearnersdictionaries.com/definition/english/seminar
senior,https://www.oxfordlearnersdictionaries.com/definition/english/senior_1
sense,https://www.oxfordlearnersdictionaries.com/definition/english/sense_2
sensitive,https://www.oxfordlearnersdictionaries.com/definition/english/sensitive
sentence,https://www.oxfordlearnersdictionaries.com/definition/english/sentence_2
sequence,https://www.oxfordlearnersdictionaries.com/definition/english/sequence_1
session,https://www.oxfordlearnersdictionaries.com/definition/english/session
settle,https://www.oxfordlearnersdictionaries.com/definition/english/settle_1
settler,https://www.oxfordlearnersdictionaries.com/definition/english/settler
severe,https://www.oxfordlearnersdictionaries.com/definition/english/severe
